alpha,base_optimizer,batch_size,best_epoch,best_model_path,best_test_accuracy_at_best_val,best_test_loss_at_best_val,best_test_macro_f1_at_best_val,best_val_accuracy,best_val_loss,best_val_macro_f1,beta,dataset_name,device,exp_dir,final_model_path,final_test_accuracy,final_test_confidence,final_test_loss,final_test_macro_f1,final_test_micro_f1,final_test_weighted_f1,final_train_accuracy,final_train_loss,final_train_macro_f1,final_val_accuracy,final_val_confidence,final_val_loss,final_val_macro_f1,final_val_micro_f1,final_val_weighted_f1,gpu_id,grad_clip_norm,history_path,initial_model_path,job_id,log_path,lr,mean_epoch_time,mean_fractional_applied_params,mean_grad_norm,mean_nonfinite_grad_tensors,mean_throughput,mix_lambda,mode,model_family,model_loader,model_name,model_path,num_labels,num_params,run_id,scenario_name,seed,seq_len,start_epoch,status,target,target_param_count,target_preview,target_tensor_count,task_type,test_size,tokenized_test_pt,tokenized_train_pt,total_nonfinite_test_loss_batches,total_nonfinite_train_loss_batches,total_nonfinite_val_loss_batches,total_time_sec,train_full_size,train_size,trainable_params,trainable_params_after_scope,trainable_scope,use_amp,val_size,weight_decay
0.8,adamw,32,1,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/negative_full_replace_a08/run_4/best_model.pt,0.22756239771842957,2.38759573722734,0.13648632372074013,0.22281166911125183,2.3809103175246746,0.13767010943043154,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/negative_full_replace_a08/run_4,,0.04235262796282768,nan,0.0,0.004063176665389044,0.04235262878335554,0.0034417242598489247,0.0,nan,0.0,0.04332449287176132,nan,0.0,0.004152542372877368,0.04332449159985363,0.003598135743076765,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/negative_full_replace_a08/run_4/history.json,,660,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/negative_full_replace_a08/run_4/log.txt,2e-05,40.64720258712769,81.2,0.1656957350403271,0.0026143790849673205,34.07135037300575,1.0,replace,electra,auto,electra_small_discriminator,/home/user/fractional_unlearning/hf_models/electra_small_discriminator,20,13553940,4,negative_full_replace_a08,702,128,1,trained,all,13553940,electra.embeddings.word_embeddings.weight; electra.embeddings.position_embeddings.weight; electra.embeddings.token_type_embeddings.weight; electra.embeddings.LayerNorm.weight; electra.embeddings.LayerNorm.bias; electra.embeddings_project.weight; electra.embeddings_project.bias; electra.encoder.layer.0.attention.self.query.weight; electra.encoder.layer.0.attention.self.query.bias; electra.encoder.layer.0.attention.self.key.weight; electra.encoder.layer.0.attention.self.key.bias; electra.encoder.layer.0.attention.self.value.weight; electra.encoder.layer.0.attention.self.value.bias; electra.encoder.layer.0.attention.output.dense.weight; electra.encoder.layer.0.attention.output.dense.bias; electra.encoder.layer.0.attention.output.LayerNorm.weight; electra.encoder.layer.0.attention.output.LayerNorm.bias; electra.encoder.layer.0.intermediate.dense.weight; electra.encoder.layer.0.intermediate.dense.bias; electra.encoder.layer.0.output.dense.weight,203,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/train.pt,944,1123,144,203.33386373519897,11314,10183,13553940,13553940,all,True,1131,0.01
0.8,adamw,32,1,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/negative_full_replace_a08/run_2/best_model.pt,0.2565055787563324,2.365068805388675,0.14247584426851995,0.25287356972694397,2.3871340692623013,0.13963268337049425,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/negative_full_replace_a08/run_2,,0.04235262796282768,nan,0.0,0.004063176665389044,0.04235262878335554,0.0034417242598489247,0.0,nan,0.0,0.030946064740419388,nan,0.0,0.0030017152658632926,0.030946065428324024,0.0018578255403221087,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/negative_full_replace_a08/run_2/history.json,,658,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/negative_full_replace_a08/run_2/log.txt,2e-05,47.18447942733765,81.2,0.1625157016725946,0.00132890365448505,37.954725094083926,1.0,replace,electra,auto,electra_small_discriminator,/home/user/fractional_unlearning/hf_models/electra_small_discriminator,20,13553940,2,negative_full_replace_a08,700,128,1,trained,all,13553940,electra.embeddings.word_embeddings.weight; electra.embeddings.position_embeddings.weight; electra.embeddings.token_type_embeddings.weight; electra.embeddings.LayerNorm.weight; electra.embeddings.LayerNorm.bias; electra.embeddings_project.weight; electra.embeddings_project.bias; electra.encoder.layer.0.attention.self.query.weight; electra.encoder.layer.0.attention.self.query.bias; electra.encoder.layer.0.attention.self.key.weight; electra.encoder.layer.0.attention.self.key.bias; electra.encoder.layer.0.attention.self.value.weight; electra.encoder.layer.0.attention.self.value.bias; electra.encoder.layer.0.attention.output.dense.weight; electra.encoder.layer.0.attention.output.dense.bias; electra.encoder.layer.0.attention.output.LayerNorm.weight; electra.encoder.layer.0.attention.output.LayerNorm.bias; electra.encoder.layer.0.intermediate.dense.weight; electra.encoder.layer.0.intermediate.dense.bias; electra.encoder.layer.0.output.dense.weight,203,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/train.pt,944,975,144,236.02113389968872,11314,10183,13553940,13553940,all,True,1131,0.01
0.5,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_0/best_model.pt,0.5673127770423889,1.5682804473713872,0.5238603694234908,0.5587975382804871,1.5148325679999974,0.5119504349458717,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_0,,0.5673127770423889,0.40529104286979883,1.5682804473713872,0.5238603694234908,0.567312798724938,0.5410340133589523,0.6257488131523132,1.4128345203905388,0.5676507189790685,0.5587975382804871,0.39788809336991987,1.5148325679999974,0.5119504349458717,0.5587975243142652,0.5244732197786328,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_0/history.json,,661,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_0/log.txt,2e-05,110.42015252113342,7.0,0.7543999266235131,0.0012539184952978055,94.20465060995625,1.0,replace,electra,auto,electra_small_discriminator,/home/user/fractional_unlearning/hf_models/electra_small_discriminator,20,13553940,0,emb_replace_a050,703,128,1,trained,embeddings,4005888,electra.embeddings.word_embeddings.weight; electra.embeddings.position_embeddings.weight; electra.embeddings.token_type_embeddings.weight; electra.embeddings.LayerNorm.weight; electra.embeddings.LayerNorm.bias; electra.embeddings_project.weight; electra.embeddings_project.bias,7,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/train.pt,0,0,0,552.6472268104553,11314,10183,13553940,13553940,all,True,1131,0.01
0.5,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_2/best_model.pt,0.5784652233123779,1.5775341291853042,0.5410119580938415,0.575596809387207,1.5160940698982865,0.5486490311099426,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_2,,0.5784652233123779,0.39525574372920086,1.5775341291853042,0.5410119580938415,0.5784652150818154,0.5568587920816723,0.6266326308250427,1.4147653363255097,0.5791715974512146,0.575596809387207,0.3929310966444479,1.5160940698982865,0.5486490311099426,0.5755968169756268,0.5552118536864632,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_2/history.json,,663,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_2/log.txt,2e-05,120.38437271118164,7.0,0.7481717489709557,0.0006269592476489028,85.45197599621255,1.0,replace,electra,auto,electra_small_discriminator,/home/user/fractional_unlearning/hf_models/electra_small_discriminator,20,13553940,2,emb_replace_a050,705,128,1,trained,embeddings,4005888,electra.embeddings.word_embeddings.weight; electra.embeddings.position_embeddings.weight; electra.embeddings.token_type_embeddings.weight; electra.embeddings.LayerNorm.weight; electra.embeddings.LayerNorm.bias; electra.embeddings_project.weight; electra.embeddings_project.bias,7,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/train.pt,0,0,0,602.4903388023376,11314,10183,13553940,13553940,all,True,1131,0.01
0.5,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_1/best_model.pt,0.5436803102493286,1.6109096953923312,0.4958960931793526,0.5614500641822815,1.535253387968905,0.5162951357315795,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_1,,0.5436803102493286,0.37496357868152036,1.6109096953923312,0.4958960931793526,0.5436802973972694,0.5112970801010717,0.5902975797653198,1.4516363727616781,0.5335639169267831,0.5614500641822815,0.372516602356807,1.535253387968905,0.5162951357315795,0.5614500442081644,0.5264957109844558,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_1/history.json,,662,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_1/log.txt,2e-05,121.15287728309632,7.0,0.7564290723668299,0.0012539184952978055,84.89824555487819,1.0,replace,electra,auto,electra_small_discriminator,/home/user/fractional_unlearning/hf_models/electra_small_discriminator,20,13553940,1,emb_replace_a050,704,128,1,trained,embeddings,4005888,electra.embeddings.word_embeddings.weight; electra.embeddings.position_embeddings.weight; electra.embeddings.token_type_embeddings.weight; electra.embeddings.LayerNorm.weight; electra.embeddings.LayerNorm.bias; electra.embeddings_project.weight; electra.embeddings_project.bias,7,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/train.pt,0,0,0,606.3618514537811,11314,10183,13553940,13553940,all,True,1131,0.01
0.5,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_3/best_model.pt,0.5536378026008606,1.5643955581820017,0.4979086003758349,0.5366932153701782,1.5125295302174346,0.49236719889619973,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_3,,0.5536378026008606,0.40374933856633893,1.5643955581820017,0.4979086003758349,0.5536378120016242,0.5160432334526842,0.6114111542701721,1.4022122933753849,0.5469426224263333,0.5366932153701782,0.4034601910571732,1.5125295302174346,0.49236719889619973,0.5366931918651052,0.503095053752196,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_3/history.json,,664,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_3/log.txt,2e-05,120.3871771812439,7.0,0.7599657119030883,0.0012539184952978055,85.66306271259717,1.0,replace,electra,auto,electra_small_discriminator,/home/user/fractional_unlearning/hf_models/electra_small_discriminator,20,13553940,3,emb_replace_a050,706,128,1,trained,embeddings,4005888,electra.embeddings.word_embeddings.weight; electra.embeddings.position_embeddings.weight; electra.embeddings.token_type_embeddings.weight; electra.embeddings.LayerNorm.weight; electra.embeddings.LayerNorm.bias; electra.embeddings_project.weight; electra.embeddings_project.bias,7,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/train.pt,0,0,0,602.5202822685242,11314,10183,13553940,13553940,all,True,1131,0.01
0.5,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_4/best_model.pt,0.5759426355361938,1.5732939523138774,0.5361013902170388,0.5764809846878052,1.5213065047268315,0.5355574930595834,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_4,,0.5759426355361938,0.3962235656496191,1.5732939523138774,0.5361013902170388,0.5759426447153788,0.5520709670346471,0.6277128458023071,1.4235862140441051,0.5882701028536432,0.5764809846878052,0.39414202566172146,1.5213065047268315,0.5355574930595834,0.5764809902735932,0.5491170022369525,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_4/history.json,,665,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a050/run_4/log.txt,2e-05,119.26110129356384,7.0,0.7616461920262425,0.0006269592476489028,86.84151854404396,1.0,replace,electra,auto,electra_small_discriminator,/home/user/fractional_unlearning/hf_models/electra_small_discriminator,20,13553940,4,emb_replace_a050,707,128,1,trained,embeddings,4005888,electra.embeddings.word_embeddings.weight; electra.embeddings.position_embeddings.weight; electra.embeddings.token_type_embeddings.weight; electra.embeddings.LayerNorm.weight; electra.embeddings.LayerNorm.bias; electra.embeddings_project.weight; electra.embeddings_project.bias,7,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/train.pt,0,0,0,596.8998131752014,11314,10183,13553940,13553940,all,True,1131,0.01
0.6,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_0/best_model.pt,0.5602761507034302,1.5479369080579477,0.5221904196411474,0.5800176858901978,1.4942116434862929,0.540082629609144,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_0,,0.5602761507034302,0.4026315547783072,1.5479369080579477,0.5221904196411474,0.560276155071194,0.5363617070388392,0.6235883235931396,1.4040982874837802,0.5719598739319471,0.5800176858901978,0.39795881114524617,1.4942116434862929,0.540082629609144,0.5800176834654588,0.5605544217108686,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_0/history.json,,666,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_0/log.txt,2e-05,105.13416848182678,7.0,0.7498325589896973,0.0006269592476489028,97.01978616582576,1.0,replace,electra,auto,electra_small_discriminator,/home/user/fractional_unlearning/hf_models/electra_small_discriminator,20,13553940,0,emb_replace_a060,708,128,1,trained,embeddings,4005888,electra.embeddings.word_embeddings.weight; electra.embeddings.position_embeddings.weight; electra.embeddings.token_type_embeddings.weight; electra.embeddings.LayerNorm.weight; electra.embeddings.LayerNorm.bias; electra.embeddings_project.weight; electra.embeddings_project.bias,7,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/train.pt,0,0,0,526.2524378299713,11314,10183,13553940,13553940,all,True,1131,0.01
0.6,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_1/best_model.pt,0.5699681639671326,1.5674242049661393,0.529584246199249,0.5835543870925903,1.526182840821176,0.5422609916335801,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_1,,0.5699681639671326,0.4059700641743502,1.5674242049661393,0.529584246199249,0.569968135952766,0.5428869673121942,0.6312481760978699,1.3725833362860118,0.5852877460345542,0.5835543870925903,0.4088171521295603,1.526182840821176,0.5422609916335801,0.5835543766573245,0.5512597594992005,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_1/history.json,,667,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_1/log.txt,2e-05,106.54847674369812,7.0,0.7739848388723274,0.0012539184952978055,95.63259408924502,1.0,replace,electra,auto,electra_small_discriminator,/home/user/fractional_unlearning/hf_models/electra_small_discriminator,20,13553940,1,emb_replace_a060,709,128,1,trained,embeddings,4005888,electra.embeddings.word_embeddings.weight; electra.embeddings.position_embeddings.weight; electra.embeddings.token_type_embeddings.weight; electra.embeddings.LayerNorm.weight; electra.embeddings.LayerNorm.bias; electra.embeddings_project.weight; electra.embeddings_project.bias,7,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/train.pt,0,0,0,533.2400732040405,11314,10183,13553940,13553940,all,True,1131,0.01
0.6,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_2/best_model.pt,0.5261550545692444,1.5545047510828798,0.4554329217838123,0.5384615659713745,1.5271313413911747,0.45921098838606955,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_2,,0.5261550545692444,0.4091559452258458,1.5545047510828798,0.4554329217838123,0.5261550716936051,0.4734292808271622,0.6049298048019409,1.3760297157482773,0.547616020957861,0.5384615659713745,0.4057361019279554,1.5271313413911747,0.45921098838606955,0.538461538461038,0.4819162227340734,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_2/history.json,,668,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_2/log.txt,2e-05,106.77235035896301,7.0,0.7553874985444583,0.0018808777429467085,95.62061013166007,1.0,replace,electra,auto,electra_small_discriminator,/home/user/fractional_unlearning/hf_models/electra_small_discriminator,20,13553940,2,emb_replace_a060,710,128,1,trained,embeddings,4005888,electra.embeddings.word_embeddings.weight; electra.embeddings.position_embeddings.weight; electra.embeddings.token_type_embeddings.weight; electra.embeddings.LayerNorm.weight; electra.embeddings.LayerNorm.bias; electra.embeddings_project.weight; electra.embeddings_project.bias,7,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/train.pt,0,0,0,534.3909366130829,11314,10183,13553940,13553940,all,True,1131,0.01
0.6,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_3/best_model.pt,0.5438130497932434,1.5659392969569055,0.47924096672502703,0.5481874346733093,1.5221701701271333,0.47305972473815217,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_3,,0.5438130497932434,0.4009800167458525,1.5659392969569055,0.47924096672502703,0.5438130642586608,0.4961674268506636,0.6026711463928223,1.4049672008345078,0.5424432499997688,0.5481874346733093,0.4028514129308132,1.5221701701271333,0.47305972473815217,0.5481874447386684,0.5029203099566887,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_3/history.json,,669,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_3/log.txt,2e-05,105.87267565727234,7.0,0.7551410382779296,0.0006269592476489028,96.97345184381739,1.0,replace,electra,auto,electra_small_discriminator,/home/user/fractional_unlearning/hf_models/electra_small_discriminator,20,13553940,3,emb_replace_a060,711,128,1,trained,embeddings,4005888,electra.embeddings.word_embeddings.weight; electra.embeddings.position_embeddings.weight; electra.embeddings.token_type_embeddings.weight; electra.embeddings.LayerNorm.weight; electra.embeddings.LayerNorm.bias; electra.embeddings_project.weight; electra.embeddings_project.bias,7,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/train.pt,0,0,0,529.9111611843109,11314,10183,13553940,13553940,all,True,1131,0.01
0.6,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_4/best_model.pt,0.5525756478309631,1.5874717417259643,0.5096986680563556,0.5649867653846741,1.5185141058541525,0.5238074759531863,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_4,,0.5525756478309631,0.3878668634674996,1.5874717417259643,0.5096986680563556,0.5525756771104929,0.5250867972770953,0.6146518588066101,1.439774705890025,0.5626098797144677,0.5649867653846741,0.3880016466456109,1.5185141058541525,0.5238074759531863,0.56498673740003,0.537155618032325,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_4/history.json,,670,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a060/run_4/log.txt,2e-05,130.86648745536803,7.0,0.7576782727098644,0.0012539184952978055,77.84862800744875,1.0,replace,electra,auto,electra_small_discriminator,/home/user/fractional_unlearning/hf_models/electra_small_discriminator,20,13553940,4,emb_replace_a060,712,128,1,trained,embeddings,4005888,electra.embeddings.word_embeddings.weight; electra.embeddings.position_embeddings.weight; electra.embeddings.token_type_embeddings.weight; electra.embeddings.LayerNorm.weight; electra.embeddings.LayerNorm.bias; electra.embeddings_project.weight; electra.embeddings_project.bias,7,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/train.pt,0,0,0,654.954311132431,11314,10183,13553940,13553940,all,True,1131,0.01
0.7,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a070/run_0/best_model.pt,0.5363781452178955,1.559150359507767,0.4782884120273917,0.5596817135810852,1.5375212406711596,0.5058963772865751,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a070/run_0,,0.5363781452178955,0.39675166818352375,1.559150359507767,0.4782884120273917,0.5363781200207426,0.4924563750303065,0.5832269191741943,1.4036710233617178,0.5226584044064311,0.5596817135810852,0.39787814513863345,1.5375212406711596,0.5058963772865751,0.5596816976122316,0.5152677001822396,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a070/run_0/history.json,,671,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a070/run_0/log.txt,2e-05,131.26503477096557,7.0,0.7608544416214373,0.0012539184952978055,77.60781043661493,1.0,replace,electra,auto,electra_small_discriminator,/home/user/fractional_unlearning/hf_models/electra_small_discriminator,20,13553940,0,emb_replace_a070,713,128,1,trained,embeddings,4005888,electra.embeddings.word_embeddings.weight; electra.embeddings.position_embeddings.weight; electra.embeddings.token_type_embeddings.weight; electra.embeddings.LayerNorm.weight; electra.embeddings.LayerNorm.bias; electra.embeddings_project.weight; electra.embeddings_project.bias,7,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/train.pt,0,0,0,656.9090535640717,11314,10183,13553940,13553940,all,True,1131,0.01
0.7,adamw,32,5,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a070/run_1/best_model.pt,0.5315985083580017,1.5972729570613664,0.48739176025141234,0.5411140322685242,1.5753006534593281,0.49542071551286615,0.9,20newsgroups,cuda:0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a070/run_1,,0.5315985083580017,0.3923315527080793,1.5972729570613664,0.48739176025141234,0.5315985130106523,0.5001244994770789,0.5958951115608215,1.39954468001203,0.5471155179973188,0.5411140322685242,0.39213795645062,1.5753006534593281,0.49542071551286615,0.5411140583549372,0.515092621085126,0,1.0,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a070/run_1/history.json,,672,/home/user/fractional_unlearning/runs_real_text_fractional_concept/20newsgroups/electra_small_discriminator/emb_replace_a070/run_1/log.txt,2e-05,131.624724817276,7.0,0.7590872598080967,0.0018808777429467085,77.39483566927024,1.0,replace,electra,auto,electra_small_discriminator,/home/user/fractional_unlearning/hf_models/electra_small_discriminator,20,13553940,1,emb_replace_a070,714,128,1,trained,embeddings,4005888,electra.embeddings.word_embeddings.weight; electra.embeddings.position_embeddings.weight; electra.embeddings.token_type_embeddings.weight; electra.embeddings.LayerNorm.weight; electra.embeddings.LayerNorm.bias; electra.embeddings_project.weight; electra.embeddings_project.bias,7,topic_classification,7532,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/test.pt,/home/user/fractional_unlearning/real_text_datasets/tokenized_pt/20newsgroups/electra_small_discriminator/train.pt,0,0,0,658.7082741260529,11314,10183,13553940,13553940,all,True,1131,0.01
