status,is_complete,dataset_name,task_type,num_labels,model_name,model_family,model_loader,model_path,scenario_name,base_optimizer,lr,weight_decay,mode,target,alpha,beta,mix_lambda,start_epoch,trainable_scope,run_id,exp_dir,history_path,log_path,dataset_config_path,model_config_path,scenario_config_path,initial_model_path,best_model_path,final_model_path,has_history_json,has_log_txt,has_initial_model_pt,has_best_model_pt,has_final_model_pt,best_model_size_mb,final_model_size_mb,n_epochs_recorded,best_epoch,best_val_macro_f1,best_val_accuracy,best_val_loss,best_val_micro_f1,best_val_weighted_f1,best_val_confidence,best_test_macro_f1_at_best_val,best_test_accuracy_at_best_val,best_test_loss_at_best_val,best_test_micro_f1_at_best_val,best_test_weighted_f1_at_best_val,final_train_loss,final_train_accuracy,final_train_macro_f1,final_val_loss,final_val_accuracy,final_val_macro_f1,final_val_micro_f1,final_val_weighted_f1,final_test_loss,final_test_accuracy,final_test_macro_f1,final_test_micro_f1,final_test_weighted_f1,mean_grad_norm,mean_nonfinite_grad_tensors,total_nonfinite_train_loss_batches,total_nonfinite_val_loss_batches,total_nonfinite_test_loss_batches,mean_fractional_applied_params,mean_epoch_time,total_epoch_time,mean_throughput,log_best_epoch,log_best_val_macro_f1,log_best_val_acc,log_best_val_loss,log_test_macro_f1_at_best_val,log_test_acc_at_best_val,log_test_loss_at_best_val,log_total_run_time_sec,scenario_family
complete,True,20newsgroups,topic_classification,20,bert_mini,bert,bert_forced,/home/tahiti/Malashin_Projects/hf_models/bert_mini,bottom2_replace_a070,adamw,2e-05,0.01,replace,bottom2,0.7,0.9,1.0,1.0,all,3,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_3,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_3/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_3/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_3/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_3/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_3/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_3/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_3/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_3/final_model.pt,True,True,False,True,False,42.66342353820801,,5,5,0.6063855752352072,0.6410256624221802,1.306962476695775,0.6410256410251405,0.6239728789976616,0.49721482156336994,0.5775829806193282,0.6080722212791443,1.386366509466936,0.6080722251720968,0.5932564659894294,1.245035803295781,0.6880094408988953,0.6567255429842139,1.306962476695775,0.6410256624221802,0.6063855752352072,0.6410256410251405,0.6239728789976616,1.386366509466936,0.6080722212791443,0.5775829806193282,0.6080722251720968,0.5932564659894294,0.90997918871196,0.0,0.0,0.0,0.0,32.0,39.49881491661072,197.4940745830536,276.2200893092166,5,0.606386,0.641026,1.306962,0.577583,0.608072,1.386367,197.95,bottom2_layer_replace
complete,True,20newsgroups,topic_classification,20,bert_mini,bert,bert_forced,/home/tahiti/Malashin_Projects/hf_models/bert_mini,bottom1_replace_a070,adamw,2e-05,0.01,replace,bottom1,0.7,0.9,1.0,1.0,all,2,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom1_replace_a070/run_2,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom1_replace_a070/run_2/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom1_replace_a070/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom1_replace_a070/run_2/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom1_replace_a070/run_2/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom1_replace_a070/run_2/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom1_replace_a070/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom1_replace_a070/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom1_replace_a070/run_2/final_model.pt,True,True,False,True,False,42.66324043273926,,5,5,0.593094745496631,0.6233421564102173,1.3531964725356098,0.6233421750658125,0.6062480753210863,0.4615807394133955,0.5766685633598025,0.6099309325218201,1.3988094320337758,0.6099309612315763,0.5932557381470223,1.2711608640854712,0.6828047037124634,0.6466290520316467,1.3531964725356098,0.6233421564102173,0.593094745496631,0.6233421750658125,0.6062480753210863,1.3988094320337758,0.6099309325218201,0.5766685633598025,0.6099309612315763,0.5932557381470223,0.9459340881504407,0.0,0.0,0.0,0.0,16.0,40.66873927116394,203.3436963558197,252.1290428826701,5,0.593095,0.623342,1.353196,0.576669,0.609931,1.398809,203.71,bottom1_layer_replace
complete,True,20newsgroups,topic_classification,20,bert_mini,bert,bert_forced,/home/tahiti/Malashin_Projects/hf_models/bert_mini,bottom2_replace_a070,adamw,2e-05,0.01,replace,bottom2,0.7,0.9,1.0,1.0,all,0,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_0,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_0/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_0/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_0/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_0/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_0/final_model.pt,True,True,False,True,False,42.66342353820801,,5,4,0.6126529204936103,0.6445623636245728,1.3938700633171277,0.644562334217006,0.6280428687987776,0.42000294068974797,0.5765933359372968,0.6083377599716187,1.4779908133515385,0.6083377588948796,0.5924834408596199,1.2397406992691737,0.6923303604125977,0.6621028402484118,1.3041665152466266,0.640141487121582,0.6040776317345794,0.6401414677271741,0.6236654420133633,1.3949908450507003,0.6161710023880005,0.58340936988547,0.616171003716972,0.6006179577655957,0.9112363107232273,0.0,0.0,0.0,0.0,32.0,39.74076538085937,198.70382690429688,257.7960190188734,4,0.612653,0.644562,1.39387,0.576593,0.608338,1.477991,199.07,bottom2_layer_replace
complete,True,20newsgroups,topic_classification,20,bert_mini,bert,bert_forced,/home/tahiti/Malashin_Projects/hf_models/bert_mini,emb_mix_a08_lam010,adamw,2e-05,0.01,mix,embeddings,0.8,0.9,0.01,1.0,all,4,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_4,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_4/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_4/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_4/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_4/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_4/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_4/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_4/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_4/final_model.pt,True,True,False,True,False,42.66263008117676,,5,5,0.6138061468115857,0.6445623636245728,1.3262642645182385,0.644562334217006,0.6286102266280308,0.4453027634152683,0.5765685007303814,0.6055496335029602,1.4188490110828846,0.6055496548056603,0.5922539012544118,1.355145059247201,0.6630659103393555,0.632155544529164,1.3262642645182385,0.6445623636245728,0.6138061468115857,0.644562334217006,0.6286102266280308,1.4188490110828846,0.6055496335029602,0.5765685007303814,0.6055496548056603,0.5922539012544118,0.9961948689676181,0.0,0.0,0.0,0.0,5.0,51.031291246414185,255.15645623207092,200.47146154414995,5,0.613806,0.644562,1.326264,0.576569,0.60555,1.418849,255.54,embedding_weak_mix
complete,True,20newsgroups,topic_classification,20,bert_mini,bert,bert_forced,/home/tahiti/Malashin_Projects/hf_models/bert_mini,emb_mix_a08_lam015,adamw,2e-05,0.01,mix,embeddings,0.8,0.9,0.015,1.0,all,4,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_4,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_4/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_4/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_4/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_4/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_4/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_4/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_4/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_4/final_model.pt,True,True,False,True,False,42.66263008117676,,5,5,0.6135985115948734,0.6463306546211243,1.3051380053966262,0.6463306808129389,0.6284552576759698,0.44437167836331776,0.5762388927824237,0.6112586259841919,1.4184268863670888,0.6112586298454903,0.5932935481352272,1.3561117199892427,0.6565845012664795,0.6188634216630299,1.3051380053966262,0.6463306546211243,0.6135985115948734,0.6463306808129389,0.6284552576759698,1.4184268863670888,0.6112586259841919,0.5762388927824237,0.6112586298454903,0.5932935481352272,0.9944437103599564,0.0,0.0,0.0,0.0,5.0,40.94780154228211,204.73900771141052,252.37625571066465,5,0.613599,0.646331,1.305138,0.576239,0.611259,1.418427,205.12,embedding_weak_mix
complete,True,20newsgroups,topic_classification,20,bert_mini,bert,bert_forced,/home/tahiti/Malashin_Projects/hf_models/bert_mini,emb_mix_a08_lam015,adamw,2e-05,0.01,mix,embeddings,0.8,0.9,0.015,1.0,all,2,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_2,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_2/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_2/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_2/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_2/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam015/run_2/final_model.pt,True,True,False,True,False,42.66263008117676,,5,5,0.6265271586101001,0.6578249335289001,1.3035268062621908,0.6578249336865021,0.6401144275213271,0.4438197142671,0.5754981820503462,0.6078066825866699,1.4279089555801132,0.607806691449314,0.5919451574426218,1.3760270065845939,0.6505941152572632,0.6152575531764922,1.3035268062621908,0.6578249335289001,0.6265271586101001,0.6578249336865021,0.6401144275213271,1.4279089555801132,0.6078066825866699,0.5754981820503462,0.607806691449314,0.5919451574426218,0.9946685855728292,0.0,0.0,0.0,0.0,5.0,40.040715026855466,200.20357513427734,256.74486255403275,5,0.626527,0.657825,1.303527,0.575498,0.607807,1.427909,200.61,embedding_weak_mix
complete,True,20newsgroups,topic_classification,20,bert_mini,bert,bert_forced,/home/tahiti/Malashin_Projects/hf_models/bert_mini,delayed_head_mix_a08_lam010_warm1,adamw,2e-05,0.01,mix,head,0.8,0.9,0.01,2.0,all,2,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_2,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_2/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_2/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_2/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_2/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_2/final_model.pt,True,True,False,True,False,42.66244697570801,,5,5,0.5705146833687282,0.6038903594017029,1.4140484686133927,0.6038903625105516,0.5889397147883528,0.42322555924811056,0.57530566701589,0.6097981929779053,1.4357830094202237,0.609798194370185,0.591889983620844,1.3762584282936778,0.6556024551391602,0.6233144962227009,1.4140484686133927,0.6038903594017029,0.5705146833687282,0.6038903625105516,0.5889397147883528,1.4357830094202237,0.6097981929779053,0.57530566701589,0.609798194370185,0.591889983620844,0.9991277157181029,0.0,0.0,0.0,0.0,1.6,50.32379808425903,251.61899042129517,202.8036690359075,5,0.570515,0.60389,1.414048,0.575306,0.609798,1.435783,252.04,head_mixed_control
complete,True,20newsgroups,topic_classification,20,bert_mini,bert,bert_forced,/home/tahiti/Malashin_Projects/hf_models/bert_mini,emb_mix_a08_lam010,adamw,2e-05,0.01,mix,embeddings,0.8,0.9,0.01,1.0,all,1,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_1,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_1/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_1/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_1/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_1/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_1/final_model.pt,True,True,False,True,False,42.66263008117676,,5,5,0.6097869049686965,0.6463306546211243,1.3498643088614803,0.6463306808129389,0.6315840815037628,0.4278857450797218,0.5721946973565669,0.605151355266571,1.4352586191509609,0.605151354221486,0.5883781131158992,1.3705808461256794,0.6510851383209229,0.6175654669728995,1.3498643088614803,0.6463306546211243,0.6097869049686965,0.6463306808129389,0.6315840815037628,1.4352586191509609,0.605151355266571,0.5721946973565669,0.605151354221486,0.5883781131158992,0.9962238863758994,0.0,0.0,0.0,0.0,5.0,39.46130895614624,197.3065447807312,279.2791928306971,5,0.609787,0.646331,1.349864,0.572195,0.605151,1.435259,197.65,embedding_weak_mix
complete,True,20newsgroups,topic_classification,20,bert_mini,bert,bert_forced,/home/tahiti/Malashin_Projects/hf_models/bert_mini,baseline_adamw,adamw,2e-05,0.01,none,none,,,0.0,,all,0,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/baseline_adamw/run_0,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/baseline_adamw/run_0/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/baseline_adamw/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/baseline_adamw/run_0/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/baseline_adamw/run_0/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/baseline_adamw/run_0/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/baseline_adamw/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/baseline_adamw/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/baseline_adamw/run_0/final_model.pt,True,True,False,True,False,42.66232490539551,,5,5,0.61174317311774,0.6410256624221802,1.330150654419242,0.6410256410251405,0.6285363439933813,0.4325078682600134,0.5717334640577433,0.6036909222602844,1.4427027526967904,0.6036909187461807,0.5881022500075155,1.382069816667088,0.645880401134491,0.6087079357332195,1.330150654419242,0.6410256624221802,0.61174317311774,0.6410256410251405,0.6285363439933813,1.4427027526967904,0.6036909222602844,0.5717334640577433,0.6036909187461807,0.5881022500075155,0.9999997916712673,0.0,0.0,0.0,0.0,0.0,45.790492963790896,228.95246481895447,243.5803861595331,5,0.611743,0.641026,1.330151,0.571733,0.603691,1.442703,229.4,baseline
complete,True,20newsgroups,topic_classification,20,bert_mini,bert,bert_forced,/home/tahiti/Malashin_Projects/hf_models/bert_mini,emb_mix_a08_lam010,adamw,2e-05,0.01,mix,embeddings,0.8,0.9,0.01,1.0,all,2,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_2,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_2/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_2/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_2/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_2/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/emb_mix_a08_lam010/run_2/final_model.pt,True,True,False,True,False,42.66263008117676,,5,5,0.5977270189111495,0.6357206106185913,1.4088550299063496,0.6357206012373421,0.6172056462193991,0.41214944154788286,0.5713609447980661,0.6038236618041992,1.4629333464313048,0.6038236856075722,0.586553236742229,1.4075063783574828,0.6423450708389282,0.6067665991685016,1.4088550299063496,0.6357206106185913,0.5977270189111495,0.6357206012373421,0.6172056462193991,1.4629333464313048,0.6038236618041992,0.5713609447980661,0.6038236856075722,0.586553236742229,0.9963259299653935,0.0,0.0,0.0,0.0,5.0,50.39890003204346,251.99450016021729,203.01325512420524,5,0.597727,0.635721,1.408855,0.571361,0.603824,1.462933,252.49,embedding_weak_mix
complete,True,20newsgroups,topic_classification,20,bert_mini,bert,bert_forced,/home/tahiti/Malashin_Projects/hf_models/bert_mini,delayed_head_mix_a08_lam010_warm1,adamw,2e-05,0.01,mix,head,0.8,0.9,0.01,2.0,all,3,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_3,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_3/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_3/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_3/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_3/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_3/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_3/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_3/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/delayed_head_mix_a08_lam010_warm1/run_3/final_model.pt,True,True,False,True,False,42.66244697570801,,5,5,0.5799753388728897,0.6180371642112732,1.3848664336874883,0.6180371352780141,0.6044676894679104,0.4401779655436306,0.5707035578371531,0.6050186157226562,1.4158198782185956,0.6050185873600947,0.5868390782001044,1.3547000414517636,0.6556024551391602,0.6216277376953527,1.3848664336874883,0.6180371642112732,0.5799753388728897,0.6180371352780141,0.6044676894679104,1.4158198782185956,0.6050186157226562,0.5707035578371531,0.6050185873600947,0.5868390782001044,0.9991618322260571,0.0,0.0,0.0,0.0,1.6,50.343372106552124,251.71686053276062,203.01561956174032,5,0.579975,0.618037,1.384866,0.570704,0.605019,1.41582,252.19,head_mixed_control
complete,True,20newsgroups,topic_classification,20,bert_mini,bert,bert_forced,/home/tahiti/Malashin_Projects/hf_models/bert_mini,bottom2_replace_a070,adamw,2e-05,0.01,replace,bottom2,0.7,0.9,1.0,1.0,all,2,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_2,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_2/history.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_2/dataset_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_2/model_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_2/scenario_config.json,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_real_text_fractional_concept/20newsgroups/bert_mini/bottom2_replace_a070/run_2/final_model.pt,True,True,False,True,False,42.66342353820801,,5,5,0.6015451496618937,0.6348364353179932,1.2981682328077464,0.6348364279393757,0.6163118270657268,0.49725290613823714,0.5705768928162879,0.6059479713439941,1.3926684459472551,0.6059479553898345,0.5869759640665811,1.2188246951149568,0.6894824504852295,0.656074572126314,1.2981682328077464,0.6348364353179932,0.6015451496618937,0.6348364279393757,0.6163118270657268,1.3926684459472551,0.6059479713439941,0.5705768928162879,0.6059479553898345,0.5869759640665811,0.9112073005474667,0.0,0.0,0.0,0.0,32.0,40.69938073158264,203.4969036579132,254.41439233674947,5,0.601545,0.634836,1.298168,0.570577,0.605948,1.392668,203.92,bottom2_layer_replace
